ID,Text,Label
2330,@IHS_RT @batoulana11 @DimaSadek اسمها ديما كاذب,1
1046,@yumnafawaz من وقت ما كحشوك من تلفزيون الجديد صار عندك الكذب عادي !!! ي موتورة,1
4323,@DimaSadek يا غبية رجعي للفيديو اللي حكى فيه السيد ما قال لن تسقط الحكومة، بل قال لا نؤيد إسقاط الحكومة. ديما الواطية والعميلة,1
708,@DimaSadek يا جماعة ما تردو على هل واطية سواقية هيك عم تعملولها قيمة حرام شوحقيرة,1
1906,@yumnafawaz بكم حرم بتلدغ يمنى,1
4058,@DimaSadek جاوبناكي يا ارهابية .. انضبي بقى العما ما بتستحي,1
2210,"@DimaSadek رح تضلك شرشوحة 
لو بعد مليون ثورة",1
1845,@DimaSadek بس يا شرشوحة,1
811,@yumnafawaz بيكونوا فكروكي شاب � ما تواخذينا,1
523,@DimaSadek ليكي اسمي ريما عاصي وعايشة بكتدا وبجي على لبنان بالسنة مرتين روحي تشكي عليي لان بس شوفك بدي ادعس  راسك و… https://t.co/QAWeCQ2ODg,1
1348,@DimaSadek عبقريّة تفاهتك�,1
3918,@DimaSadek خلص يا كلبة البحر,1
3602,@DimaSadek صرامي اهل الضاحية تاج على راسك,1
497,@DimaSadek انت لي واطية يا حقيرة يا وقحة. انضبي احسنلك,1
3380,@yumnafawaz @General_Aoun والله اقل شي انتي لازم تنكبي بالحبس مش بس عا افكارك النتنة وقلة احترامك..عا سماكة وتقل دمك,1
2351,@DimaSadek الله لا يسعد صباحك ولا يخليكي,1
807,@DimaSadek إعلامية  انتهازية من الزمن المنحط والرديء  تدعي الثورة والثوار   وهي تعيش في عالم الثراء و البذخ  صديقة… https://t.co/JhbGwmfJgl,1
2927,@yumnafawaz مخابرات جيش يا فتنوية,1
2942,@DimaSadek يا ريت امك سقّطت يا ديما قبل ما تخلّفك يا شيطان متفشّي مش هيك بتكون الثورة يا حرباية,1
4375,RT @jihad_althakafi: @DimaSadek @LbciLebanon @LBCI_NEWS @JeanFeghali #ديما_الواطيه بعد الك عين تطلعي تحكي عنجد واطية,1
3533,@yumnafawaz انتي يل هبيلة بعدك فرفورة وما بتعرفي تحكي,1
3342,@yumnafawaz بلا اخلاق بزيادة عليكي هالكلمة,1
1,@AhmadMoussaly @DimaSadek اي نحن ما منقبلها صرماية بإجرنا ...مبروك.ع راسكم,1
445,RT @alimawla8: @DimaSadek عنجد أنك زبالة,1
3699,@yumnafawaz كلام الرءيس لذوي العقول الراجحةوالراشدة وليس للاطفال..طفي الضو وفوتي نامي ،.سخيفة وهبلة��,1
2190,@fadikazwini @DimaSadek بالكديش و بالكديشة اللي عم عاملة حالها بتفهم.,1
1049,"@DimaSadek اولاً إنتي مين معترف فيكي إنك من الشعب؟!
النجاسه بعيدة عن الطاهرة( وأنتي) مدنسة",1
2456,"@DimaSadek عنجد انك غبية
 قال صحفية قال �",1
1153,@DimaSadek اعترف انك يا #ديما_الوطية  الشرشوحة  زوجك فاسد وعنده مشاريع مع السياسين عشان هيك يا #ديما_الواطية عزمتيه… https://t.co/UzcjH3mxY0,1
2756,@yumnafawaz انتي لا شكل ولا مضمون ولا نفسية وتافهة كمان,1
1847,"@DimaSadek ليش محيتي تغريدة الفتنة
#ديما_الواطية 
عميلة السفارات تفه تفه تفه https://t.co/kxVCjtAU8S",1
2643,@DimaSadek شو قاهرك يا مريضة موتي ��,1
3361,@DimaSadek #ديما_الواطية شوفي شو قال السيد رجعي تفلسفة +ليش مقهورة؟ انت كتير حمارة,1
4747,@yumnafawaz يلعن مساكي وصباحك,1
1973,@DimaSadek يقطع عمرك قطع انا دايما  بحترم امك وبقولك يا بنت الحلال بس عن جد  بينتي هلق انك بنت حرام وان شاءالله بيق… https://t.co/JwnFMtHq0e,1
2386,@yumnafawaz حاجي تحريض يا ام نص لسان,1
1171,@DimaSadek إنتي وحدة عاهرة روحي انضبي,1
1423,@DimaSadek سدي نيعك يا ديما صادق .,1
2145,@DimaSadek روحي نضبي بقا و ستحي على حالك يا حاقودي حرريه من سامي و جعجع ملوك حرب الاهليه و العملاء,1
2240,@DimaSadek والله انك طرشة السيد قال لن يسقط العهد فروحي راجعي حكيم بعدين تعي احكي,1
731,"@DimaSadek بس لو سلخوكي شي كف 
#ديما_الواطية",1
2615,@DimaSadek #ديما_الواطية بتسوي صرماية,1
3606,@ANTOUN2222 @yumnafawaz @General_Aoun يمنى الواطية انضبي ولي,1
4676,@DimaSadek فعلآ أنت #ديما_الواطية,1
2609,"@DimaSadek انت يا واطيه بلا مقترحاتك الحقوده
صهيونيه حقيره",1
455,@DimaSadek وقحه ومش مهضومة عن جد !,1
2666,@DimaSadek نشالله متكري حالك لبنانيه اكتر منو .هيدا ابنو شهيد فدا الوطن ما تزايدي عليه ولا بيطلعلك .صرمايتو بتسوا راسك,1
524,@DimaSadek انتشاله بيقبرك تنخلص من دين الفتنة. العمى كل شي عم يصير من وراكي و من ورا امثالك.,1
4382,@DimaSadek وانت يا لقيطة نزلي رقصي بالساحة,1
2997,@DimaSadek سرمايتو اشرف من رقبتك يا عكروتة,1
2587,@DimaSadek شو سخيفة ورخيصة,1
4421,@DimaSadek العمى شو حمارة قال العهد,1
698,"@DimaSadek الله يخرب بيت النسوان 
 والله انتو خربتو البلد انتو بلاء كبير والخطر الاكبر عالامن القومي �",1
2906,@DimaSadek نشالله بتنقبري بحظيرة خنازير يا #ديما_الواطية,1
2139,@yumnafawaz @rayaelhassan عما ما ابشعك وجّك مثل تع هيلا هيلا هو,1
2772,@mayaslmn @NicoleHajal ��� غنمة مأصلة هيدي.,1
3721,@DimaSadek طبعا انتي شو فرقانة معك معبية الجيبة خبزك مخبوز ومايتك بلكوز والشعب عمرو ما يشتغل تفه على شرفك,1
3571,@AbdooYaraa @DimaSadek انت واطية حقيرة سافلة وبعد شوي بتشوفي شو راح يردوا عليكي,1
4241,@DimaSadek انشالله يا رب بضل يقهرك وبالاخر يقبرك ���,1
3923,@DimaSadek نشالله بتفطسي يا بومة,1
2504,@joey_gs__ @DimaSadek هيدي نتيجة وساختك,1
4902,@DimaSadek الجيش بدو يفك رقبتك,1
1496,@DimaSadek هههههه ابكي بترتاحي يا بايب وحيضل شوكة بعينك انقبري روحي انضبي يا  #واطية,1
3370,@DimaSadek ولي ريتني اقبرك وارتاح,1
3638,@DimaSadek صايرة كاتبة ومخرجة افلام. والهبل هودي يلي مصدقينيك وعاملين كومنتس عالبوست انو برافو كمشتييون. 136 شخص هو… https://t.co/EwYGA58Pwy,1
4073,@yumnafawaz هيدي اثما كماخة,1
305,@newjabha1 @DimaSadek معروف اديش حقك خلص خرسي بقا,1
3242,@DimaSadek بدك تطاولي على السيد راح انشر الخبر تبعك بىكي حدا من الضاحية بروح بيعملك اتلي,1
4014,@DimaSadek حلقتي شواربك اليوم؟!,1
4312,@yumnafawaz @rayaelhassan مافي غيرك همجية وسخيفة,1
5005,@yumnafawaz يا عمي والله لو بتختفي احسنلك لانو مش زابطه معك بكل شي سبحان اللي خلقك,1
3708,"@berrynawal نوال بري سدي بوزك 
وروحي ضبضبي",1
1854,@berrynawal انت يا شاطرة مأجورة لوسيلة اعلامية الى حين الاستغناء عن خدماتك  اكيد مجبورة تلتزمي بتوجهات المحطة التي تشبه سياسة معلمك,1
1245,@berrynawal و العمى ما اتقل دمك,1
873,@DimaSadek قمة السخافة فيكي خنزيرة,1
2468,"RT @Shrouqsoud: @DimaSadek #ديما_الواطية 
#كلي_درا 
ورأفة بالست الوالده يلي صار صيتها ع كل لسان من المحيط للخليج ياريت تاكلي درا وتمحي التو…",1
1632,@DimaSadek اعلامية جهاد النكاح,1
4682,@feras_al_nibras @DimaSadek انشالله عيلتك كلا بتموت هو باقي ومشرف بلدو �,1
4625,@DimaSadek وصلت مواصيلك عطرابلس يا عكروتة,1
3442,RT @MansourGeagea: @NicoleHajal حمارة خلقة ، ولا بس تفكري بتبيني هيك,1
3604,"@DimaSadek اي مقبورة انت بالبيت وحرضي العالم
#ديما_الواطية",1
3159,@DimaSadek انشالله بيدعسوا بيقلبك انت ويلي خلفوكي,1
112,"RT @AHMAD_SD0: @DimaSadek كذابة 
#ديما_الواطية #ديماالكذابة #ديما_الحقيرة",1
223,@DimaSadek اجري فيك شو انك حيوانة بس...الحيوان انظف منك.. الهي يفقعك جلطة تاخدك و تريحنا من قرفك. انت الوحيدة اللي بفرح لما سبها.,1
2611,@DimaSadek ديما سكري بوزك,1
776,@DimaSadek يا هبلة يلي ثايرين هني مع السيد مش ضدوا !! اذا انت ما بتعرفي تخلي ومخك محدود بتتهمي العالم العادية كمان!!!,1
1510,@Abbass_hodroj @DimaSadek @washingtonpost @elopezgross هي وحده عميله صغيرة بتروح دعوسة,1
517,@DimaSadek لا عنجد انك جدبه وليه هبله لتكوني مصدقه عنجد انو هيدي ثوره لتقلب النظام يا هبول ما تعلمتي من فوار سوريا!… https://t.co/V5eO8KhkiA,1
3658,@DimaSadek سديلنا بوزك يرضى عليكي https://t.co/vK4MGlGOWq,1
3881,@DimaSadek قلتلك انتي غبية  اذا بتفكري انو الناس بتترك المقاومة اي بدنا نحاسب الفاسدين وبدنا المقاومة جزء لا يتجرأ  حمقاء يا ديما,1
1144,@DimaSadek سدي بوزك.  العما ما احمرك.    لحاسة,1
3245,@yumnafawaz الشهداء تاج راسك وتاج رأس معلمك الحرامي بس صوتك كتير رخيص,1
4894,@DimaSadek جرثومه يجب علينا أن نُبيدها كي لاتنشر الفساد والفتنه أمثالُكِ الى الحضيض #ديما_الواطية,1
2612,@DimaSadek خلص انقبري نضبي وين موضوعيتك و مصداقيتك كإعلامية  ؟ العمى بقلبك كلبة بتقبض مصاري و بتعوي هون,1
30,@yumnafawaz يا ريت اكلتي شي كف عا نيعك,1
760,@DimaSadek اي انتبهي عا حردبتك. يلعن خملك ما ازنخك و ما اخملك ام دينين كبار,1
3650,@DimaSadek سدي بوزك يا بوق الخليجي,1
4570,"@DimaSadek يا حية بلعتها الارض 
يا حرباية نفضتها الوديان",1
2178,@berrynawal طولي بالك علينا شوي، اذا انتي غبية مش كل الناس اغبيا، مافيا جهاد العرب تابعة لمين!!!,1
2066,@DimaSadek يقطع عمرك شو انك زبالة,1
4167,@yumnafawaz ما بتستحي عحالك انتي وحدة شبر ونص ما بتعرف تلفظ حرف عم تحكي عن الالقاء انتحرة احسنلك,1
178,"@DimaSadek
تلحسي ما تضرسي",1
5173,@elissianmatthi1 @DimaSadek #ديما_الواطية  صار ماثيو يدافع عنها هههههه,1
1142,@NicoleND22 @DimaSadek معلي بعد السحسوح بترجع تعتذر���صارت معودة,1
3682,@DimaSadek انا طبعا مع الحراك ، و مع تنظيمه اكتر بس لو سمحتي بقصّة سلاح المقاومة او يلي مسمّيتيها الضاحية ، عذرًا م… https://t.co/IaxS0qyrza,1
2455,"@ALJADEEDNEWS نانسي السبع ليست اعلامية 
بوق فتنة",1
5210,@AlJarasMagazine @yumnafawaz بنت حلوة متلك شو بدك بالصحافة بتدحشي حالك بين الرجال والمشاكل غيريهالشغلة,1
435,@DimaSadek شو وسخه وبتبخي سم حقك فرنكين ونص,1
4907,@DimaSadek هيدا هو الحل الناجع لك و لأشباهك يا مشبوهة,1
613,@yumnafawaz رباعية الدفع على مين بتلمحي هول البلدية يا عاهرة,1
3855,@DimaSadek يا اعلامية ياحقيرة لو ما عملو خمس ايار ما كان في سبع ايار خرسي يا وسخة,1
2301,@DimaSadek جوعانة يا قلبي. يلا هلأ بتاكلي بهدلة كالعادة,1
2373,@DimaSadek علم الحزب ببيوتنا وبقلوبنا وبعيوننا ،بس انتي عمياء البصيرة، بالإضافة إلى انك حقيرة.,1
5021,@Sadek_Hamdoun87 @DimaSadek عمى ما ازنخها,1
97,RT @ShabakjiZeinab: @DimaSadek اجر السيد حسن اشرف من راسك.. والحزب بطولو وعرضو مش حيبعت حمودي وعلوشي ليمدحوا السيد بس اذا بدك ببعتلك انا شب…,1
3444,@DimaSadek امثـالك لازم تكـون مع كـل الوسـخات اللـي لازم تتنـضف منهـا لبـنان,1
4603,@chebshoub @DimaSadek ديما ما عندا شرف يا حنون,1
4796,@DimaSadek لك فشرتي يا حقيرة بكل منسبة وطنية بحط العلم حدو بس انتي عندك عمى البصيرة ما بتشوفي لانو الحقد عامي قلبك لك تفو عليكي,1
2231,@DimaSadek هذا المعتوهه المعوقه يجب قتلها وعدتك أينما أراك ساقتلك يا ديما,1
4863,"@DimaSadek Respect is earned idiot.
عاهرة من بلادي",1
4040,"@DimaSadek عشان هيدي مناسبة لبنانبة مش حزبية يا بهيمة 
و بعدين كلي خرى يا عاهرة الكرة الارضية",1
1629,@AmalFa1 @DimaSadek #ديما_الواطية مش بس واطية غشيمة كمان �,1
499,@DimaSadek تفه عليكي يا حيوانة يا بنت السعودية والمال بنت الصرامي بتجيبي المسبة لحالك لانك وحدة قليلة شرف قليلة اخلاق,1
3714,@yumnafawaz يعمي هل المنظر  نصف لسان,1
225,"@DimaSadek تافهة منحطة وبايخة 
#لعبي_عقدك",1
2529,@DimaSadek #ديما_الواطية  و الحشا واطية �,1
203,@DimaSadek انشالله @KazwiniM بيقبرك و برتاح من قرفك و هبلك ��,1
1026,@LbciLebanon @DimaSadek ان شاءالله يقومواباغتصابك الليله,1
2060,@DimaSadek والحشا لشخ عقبرك..يلعن روحك النجسة,1
4110,@DimaSadek نشالله بيقبرك كلك مش بس قلبك,1
4980,@DimaSadek سخيفة وتافهة.,1
2945,@DimaSadek يا ريتك كنتي تحت لندعوسك,1
2094,@DimaSadek من اي سفارة أخذني معلوماتك يا حشرة,1
5036,@DimaSadek ومفكرا حالك ثورجيه انتي شقفة شر وقرن شيطان انتي وحدي من احد مزابل لبنان خاينه خاينه خاينه.,1
440,@NicoleHajal والله انتي قليلة فهم ديما صادق. رغم ان اهلك كتير اوادم بس للاسف ما عرفوا يزرعوا الوطنيه بعقلك للأسف..… https://t.co/FlTbgm9Hcr,1
2003,@DimaSadek و سوف نغتصبكم أيضا و معكم #ديما_الواطية ���,1
4156,"@DimaSadek ������
شي بيقهر ما هيك. يا فاشلة يا ديما",1
3921,@berrynawal بالصرماية لي بتناسبك,1
3007,@DimaSadek موتي يا سيارة الأجرة,1
4867,@DimaSadek يحرق ديب الفهم ما عندك نقطة منو مش غريبة #ديما_الواطية  منين بدو يكون عندها فهم مزالها واطية,1
2633,@DimaSadek انشالله منقبّرك,1
1396,@DimaSadek انت خلقتي حمارة وعشتي جحشة ولح تموتي بغلة,1
4754,RT @zainab_elzein: @DimaSadek روحي شوفي ناسو للسيد يا #ديما_الواطية.. روحي شوفي الطرقات والأعلام بكل لبنان� بس حاجتك هبل ��������,1
461,@DimaSadek لك انشالله بت موتي قهر منو �,1
5018,@DimaSadek #ديما_الوطية و كلكن واطيين انت و اهلك و عيلتك بلا اخلاق متل اصرارك انن كلن يعني كلن فاسدين و سراقين كمان… https://t.co/hgbrEiMT17,1
1456,@DimaSadek شو رأيك تحملي مسطرة وتضربينا ديدي وتعلمينا شو نحكي �، نحنا بنحكي عذوقنا من دون ما تيجينا اوراق مطبوعة من… https://t.co/mlNCaQTJcn,1
1591,"@DimaSadek سدي بوزك ♥️ و طهري نيعك بس بدك تسمي ""اسمه"" �",1
3404,@yumnafawaz ليك مين عم يحكي ولي بتقرطي (عفوا على التعبير) بكل احرف الابجدية ��� seems you were bullied at school sw… https://t.co/uqJNEtQf58,1
1645,@aboaleammar1 @NicoleHajal @DimaSadek هيدي الحجلة  مراوغة ومخادعة,1
2384,@DimaSadek موتي من قهرك لانو اكتر من هيك تفاهة مش شايفة انشاء الله منضل شوكة بعينك تفووووو,1
1805,@yumnafawaz فهمينا بلسان سليم مش بنص لسان,1
4043,@DimaSadek روحي نضبي يا واطية,1
3209,@DimaSadek إخرسي #ديما_الواطية � https://t.co/HB702UmXqV,1
3311,@berrynawal مصرة تضلي غشيمة,1
3501,"@DimaSadek يا هبله 
حزب الله بس يقرر ينزل بيغطي لبنان كلو وقادر 

هول شباب  كم واحد استفزهون كلامكم ووساخت حراككم… https://t.co/GOhAdE1Y7b",1
4693,@DimaSadek وانت احقر منهن,1
3960,@DimaSadek يا هبلة لو مناصرين الحزب ترك من تحت ما بضل حدا,1
1493,@DimaSadek انقعي حفاض رجال كبير بالسن عاملها تحته! مرتين باليوم الصبح على الريق وقبل النوم وبتتحسن حالتك يا تشي غيفارا يا ثورجية انت!,1
2212,"@yumnafawaz كلامك بيعكس اخلاقك المنحطة
ورح يضل جالط أمثالك لان بهالعمر أوعى منكم وما بتوصلوا لربع ربع وعيه ووطنيته… https://t.co/6k69oTzr4y",1
4804,@DimaSadek العمى شو هبله جنيتي عالاخر���,1
875,@NicoleHajal روحي انضبٌي احسن,1
3433,@DimaSadek يا حمارة يا سطله ما بتفهمي عربي ، سماحة الأمين العام تاج رأسك قال لن يسقط العهد ، جايبي العار لبلدتك الخيام ، تفه يا شاضومه,1
830,@DimaSadek توقعي بسكتة قلبية وما حدا يلمك,1
65,@DimaSadek انزلي انت والكلب جوزك والكلاب الصغار اللي عندك بالبيت حاج تضحي بولاد العالم #ديما_الواطية,1
5172,@DimaSadek وليه بتأعديش بالبيت انت وليك,1
2638,@DimaSadek يلا كمان مرة كلي خرا ���,1
984,RT @AlsafadiJihad: @DimaSadek أنشألله عن قريب مناكل سفيحة عن روحك النجسة ��� https://t.co/gAY3EGxjFD,1
357,@DimaSadek ديما سدي بوزك يا عاهرة يا فتنوية كلمة تفو عليكي قليلة,1
2712,@DimaSadek كذبك و استغلالك للناس صار باقصى درجاتو... اكتفي لان حالتك صارت مرضيّة روحي تعالجي.... ناشرة الاشاعات و ا… https://t.co/AhGu7FhBSZ,1
4109,@yumnafawaz ولك والله عيب عليكي. والله لتصيري مضحكة للعالم بس تكبري . جلجوقة,1
1517,@DimaSadek اي روحي رقصيلن,1
1562,"@DimaSadek هههههه دخيل جمالك انتي.. منظر بلا مضمون
#تافهة",1
5149,@yumnafawaz ريحة زنخة �,1
728,@yumnafawaz شو يا  يايا   شو بدك بدنا نفهم بضغط الشعب اعملو يا بلا فهم شو بدك فهمينا  بدك دلك عم تترقوصي تحت دلك الساحة موجودة,1
1622,@DimaSadek ويدعس على قبرك يا رب,1
428,@DimaSadek سخيفة وعقلك صغير.... عيب عنجد,1
1359,@DimaSadek مافي جديد  ...سخيفة وواطية ..تفه,1
2382,@berrynawal كذابة يا نوال,1
4289,@DimaSadek داعسين على راسك,1
2874,@DimaSadek كنا قلنالك تفضلي عالنبطية بس مدينة المقاومة ما بتتشرف بواطية متلك تدنس ترابها بصير بدنا بحر لتطهر منك #ديما_الواطية,1
1480,@NicoleHajal @DimaSadek ماشالله عليك شو غبية.,1
674,"@DimaSadek اغبى مخلوقة بالتاريخ
جوعاني شهرة",1
4873,@DimaSadek ما اهبلك،بس هيدا همك؟ خلص اخدتي كل مطالبك؟,1
2502,@DimaSadek لو تخرسي اشرفلك,1
2387,@DimaSadek اكبر كذابة ومنافقة,1
673,@NicoleHajal @DimaSadek وأنا شو فرقانة عندي عيد  ميلاد نادر. هبلتك كبيرة.,1
1072,@DimaSadek تافه. كاذبة. ممولة. مريضة نفسية,1
1330,@DimaSadek يا حقيرة حضري لفيديو منيح الشاب ما ضربا للبنت ونصيحه ما تلعبي مع بيت شمص انتي مش ادون يا حشرة,1
816,@CaffeineRo @EveKhair نانسي السبع صارت على لائحة الاعلاميين الحقراء,1
5078,@DimaSadek ملكة الصفيحة #اوطى_اعلامية,1
1020,"@DimaSadek ديما بتحب تنسب و تتبهدل 
ما تكون متل ديما ��",1
3334,"@DimaSadek @yumnafawaz لا بدنا نروق
#ديما_الواطية",1
1300,@yumnafawaz انت مكعب غباء حاقد. لو شو ما حكي السيد ما بدك تفهمي عليه هاي جماهير حاقنة وساكتة صرلها زمان من الشتائم… https://t.co/YzEpV85WM5,1
4878,@berrynawal روحي تضبضبي يا عمو ويلي بدو يحكي سياسه بدو يكون بيفهم بالسياسه...إنتي بس عملي بتوجيهات المحطه يلي مشغليتك بس,1
3013,@DimaSadek سعرك معروف #ديما_الواطية https://t.co/B0UVLydRLp,1
372,@DimaSadek حكى عن العهد،ليش حمارة هل القد ولوووو,1
15,@berrynawal ابكي بترتاحي,1
2239,@DimaSadek نزلت انت بالاول انشالله بيشحطوك من نيعك.,1
3930,"@DimaSadek أنتي ""تفه"" يا واطية",1
2930,@DimaSadek جهزي حالك لتطلعي معهن بالباص الاخضر ! وخدي عا ثوره اد ما بدك #ديما_الواطية,1
4173,@DimaSadek يا بنت الحرام انضبي,1
3425,@DimaSadek @josephinedeeb @AkikiJoyce العمى شو مفحشه هدي البال,1
4597,"@DimaSadek ريتو قارطقك ياها بنيعك ما تعرفي راسك من كعب جريك
#ديما_الواطية",1
2469,"RT @ourwordsreach1: @AliMahd35302025 @DimaSadek العمى شو غبية 
وقوقها تفه",1
5205,RT @alisleiman53: @DimaSadek اسمعي يا فطيرة الكشك ما حد قدر سبقك بالتسلق على أبواب السلاطين,1
4736,@DimaSadek عوي بترتاحي,1
5160,@DimaSadek يا ريت تعيرينا سكوتك و نحنا منعرف نميز بين الشريف و الفاسد,1
4887,@DimaSadek اخخخخ على ما نمسكك هون شي يوم لامسح فيكي شوارع و اراضي و مزابل البلد و ربي الكلاب الداشرة فيكي,1
3651,@DimaSadek عاهرة من لبنان,1
4004,@DimaSadek @washingtonpost @elopezgross هيدا اللي بدك اياه وصلتيلو انو تكتبي بالالواشنطن بوست بس بكرة بشخوا عليكي ل… https://t.co/WTyOe9VtkF,1
2853,@DimaSadek ديما كلي هوا هوا كلي ديما,1
2720,@DimaSadek الكل يحكي الا وحدة بتشرى وتباع ورخيصة متلك,1
434,@DimaSadek شو حابي يصير المجزرة يا عميلة,1
666,@DimaSadek وحياة الله انك مريضه نفسيا,1
237,@DimaSadek #الرئيس_القادم_جبران_باسيل غصبن عنك يا شرشوحة,1
4021,@Jessicaazar وجهك عالوج  ما أنتِ اكتر وحدة طائفية وأنتِ بحكيك كلو ما بتمثلي غير حالك تضربي بهالخلقة,1
353,@DimaSadek سدي بوزك يا عكروتي انت اساس الفتنة,1
412,@DimaSadek ديما ما تفلي خليكي بليز نطريني نازلة دعوسك و اطلع وايت مي هياني عم حط بإجري يا كلبة,1
3630,@DimaSadek حديثك مقرف كوني موضوعية حاجي الناس تشتم فيك,1
5041,@DimaSadek انتي ما خصك بالتطاهر يا شرشوحة انتي انزلي عل زيتونا باي نادين لوحدة بالتظاهر مشتركة النا الشرف,1
16,@DimaSadek السيد يا حمارة,1
3006,@DimaSadek انو اذا خرب البلد وعمت الفوضى انتي راح اضلك عايشة فيه وتشتغلي عادي... انت يا اما هبلة عالاخر او انت واطي… https://t.co/Nlm3PRCbka,1
2453,@yumnafawaz شو مزعل حضرتك،، عاملة فيها صحفية بلا ما نحكي عن فشلك به المجال,1
2122,@yumnafawaz العمى! متل الموميا,1
2088,@DimaSadek يخرب بيتك شو جحشة,1
26,@DimaSadek انشالله بيقبرك إنتي وعيلتك�,1
4183,@DimaSadek لك أنتي اوطى وحدي فيهن كلن كيف ما برمت الموجة بتلحقيها,1
4500,@DimaSadek يا وقحة الفساد مستشري و مسرطن بس مش معناتا تتنفذ مطالب تنحي رئيس و استقالة حكومة و ترك الحال للصدف ... ا… https://t.co/ewzwloD7kE,1
325,@berrynawal انت اول وحدة اذا بتدعسي ارض الجنوب الطاهر بتنجسيه يا منافقة,1
2209,"@DimaSadek الله لا يوفقك شو انك شرشوحة و سخيفة و داعشية
اذا انت بدك تقودي الثورة الله يلعن هيك ثورة",1
2411,@DimaSadek انتي وحدة مشبوهة واطية وشششس,1
780,@DimaSadek الله يسمع منك ويقبر قلبك الهي,1
4750,@DimaSadek @mazengh771 العمى ما اقرفك وما التخك تفههههههه,1
2922,@DimaSadek حقيرة متطاولة بلا أدب ومش مرباية,1
287,@DanielKaraki @DimaSadek سدي بوزك يا بنت الكلب يا واطية يا كركوبة يا كرخمي يا زقاقية، الله يلعن الي جابتك ريتا جابت كلبة جعارية ولا جابتك,1
3544,@DimaSadek ديما صادق و نانسي السبع وليال سعد و مراسلات mtv راس الفتنه و حقراء وحيوانات,1
2931,@DimaSadek تفه عليك يا نسناسة يا واطية. الرجل قدم كل ما لديه للقضاء و هو قال انه يتابع الإجراءات القانونية لتأخذ العدالة مجراها عبر القضاء.,1
1826,@AHMAD_SD0 @DimaSadek ايه #ديما_الواطية #ديما_كذابه #ديما_الحقيرة ��,1
2694,@DimaSadek مره تانيه تافهه بجداره,1
66,@berrynawal طبشوكي الصباط على عينك بتعرفي ليشششش؟؟؟؟ عشان شفتي النمرة ��,1
4958,@DimaSadek انت مأكده من انو هيدي هي عائلتك انا بشك تكون هيي #ديما الكذابه,1
1097,"@DimaSadek زبالة بربي لسا الزبالة فِيَھ فائدة احسن مـڼـڱ
ڵـڱ ولو سبقتي الصهيوني ب صهيونيتك",1
49,@DimaSadek @josephinedeeb @AkikiJoyce يا بلا أخلاق العونيين دافعوا عنّا الإعتداء من شخص واحد بس انت بلا ضمير بتعممي ��,1
39,@berrynawal ما ابشعك,1
456,"@yumnafawaz آه يا حنان
آه يا هبيلة",1
3385,@DimaSadek رح بتموتي أهر يا كلبة,1
3438,RT @yumnafawaz: @amanie_geha مساكين هالاعلاميات، متل الشبيحة,1
3808,@DimaSadek يا رب يقبر قلبك وقلب عيلتك وسليلتك كلا بيستاهل ��,1
2788,@yumnafawaz #يمنى_فواز  #إم_نص_لسان,1
1086,@noha_Bdn @DimaSadek هلق بتروح فيها ديما الواطية #ديما_الواطية �����,1
722,@DimaSadek وصالونك يا ديما الواطية كان للسياسيين ؛) https://t.co/rCKisFKoDA,1
775,@DimaSadek الحقيقة بتوجع يا #ديما_الواطية,1
3956,"RT @hadikhalill: @DimaSadek نظرا لحماقة الدماغ المركب عجسمك
يستحق منشورك الضحك بشكل يضاهي البكاء",1
240,@DimaSadek الله يلعن شرفك وشرف لي علمك . انت وحدي عم تلعبي بي دمك من شان المصاري عم يدفعولك مش شبعاني بعدك . حزب ال… https://t.co/YlE5ONeDMQ,1
1736,@yumnafawaz وضييييعة,1
4218,@DimaSadek قلوبنا مفتوحة الكم ،،،،،، مين انت شو تاريخك،؟؟ هههههههههههه شحار خليكي مع الهبل وخلينا مع لكبار يلي عندن… https://t.co/S4WY1k5Mup,1
